Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
-----------------------------------------------
                0.01    0.00 2683800/73874891     RenjuAINegamax::searchMovesOrdered(char*, int) [6]
                0.05    0.00 22391417/73874891     RenjuAIEval::measureDirection(char const*, int, int, int, int, int, bool, RenjuAIEval::DirectionMeasurement*) [17]
                0.10    0.00 48799674/73874891     RenjuAIUtils::remoteCell(char const*, int, int) [10]
[12]     9.3    0.15    0.00 73874891         RenjuAIUtils::getCell(char const*, int, int) [12]
-----------------------------------------------
                0.07    0.00 26802300/53604600     std::vector<RenjuAIEval::DirectionPattern*, std::allocator<RenjuAIEval::DirectionPattern*> >::begin() [16]
                0.07    0.00 26802300/53604600     std::vector<RenjuAIEval::DirectionPattern*, std::allocator<RenjuAIEval::DirectionPattern*> >::end() [14]
[13]     9.0    0.15    0.00 53604600         __gnu_cxx::__normal_iterator<RenjuAIEval::DirectionPattern**, std::vector<RenjuAIEval::DirectionPattern*, std::allocator<RenjuAIEval::DirectionPattern*> > >::__normal_iterator(RenjuAIEval::DirectionPattern** const&) [13]
-----------------------------------------------
                0.07    0.07 26802300/26802300     RenjuAIEval::matchPattern(RenjuAIEval::DirectionMeasurement*, std::vector<RenjuAIEval::DirectionPattern*, std::allocator<RenjuAIEval::DirectionPattern*> >*) [9]
[14]     8.9    0.07    0.07 26802300         std::vector<RenjuAIEval::DirectionPattern*, std::allocator<RenjuAIEval::DirectionPattern*> >::end() [14]
                0.07    0.00 26802300/53604600     __gnu_cxx::__normal_iterator<RenjuAIEval::DirectionPattern**, std::vector<RenjuAIEval::DirectionPattern*, std::allocator<RenjuAIEval::DirectionPattern*> > >::__normal_iterator(RenjuAIEval::DirectionPattern** const&) [13]
-----------------------------------------------
                0.08    0.06 55391420/55391420     RenjuAIEval::matchPattern(RenjuAIEval::DirectionMeasurement*, std::vector<RenjuAIEval::DirectionPattern*, std::allocator<RenjuAIEval::DirectionPattern*> >*) [9]
[15]     8.7    0.08    0.06 55391420         bool __gnu_cxx::operator!=<RenjuAIEval::DirectionPattern**, std::vector<RenjuAIEval::DirectionPattern*, std::allocator<RenjuAIEval::DirectionPattern*> > >(__gnu_cxx::__normal_iterator<RenjuAIEval::DirectionPattern**, std::vector<RenjuAIEval::DirectionPattern*, std::allocator<RenjuAIEval::DirectionPattern*> > > const&, __gnu_cxx::__normal_iterator<RenjuAIEval::DirectionPattern**, std::vector<RenjuAIEval::DirectionPattern*, std::allocator<RenjuAIEval::DirectionPattern*> > > const&) [15]
                0.06    0.00 110782840/110782840     __gnu_cxx::__normal_iterator<RenjuAIEval::DirectionPattern**, std::vector<RenjuAIEval::DirectionPattern*, std::allocator<RenjuAIEval::DirectionPattern*> > >::base() const [20]
-----------------------------------------------
                0.06    0.07 26802300/26802300     RenjuAIEval::matchPattern(RenjuAIEval::DirectionMeasurement*, std::vector<RenjuAIEval::DirectionPattern*, std::allocator<RenjuAIEval::DirectionPattern*> >*) [9]
[16]     8.2    0.06    0.07 26802300         std::vector<RenjuAIEval::DirectionPattern*, std::allocator<RenjuAIEval::DirectionPattern*> >::begin() [16]
                0.07    0.00 26802300/53604600     __gnu_cxx::__normal_iterator<RenjuAIEval::DirectionPattern**, std::vector<RenjuAIEval::DirectionPattern*, std::allocator<RenjuAIEval::DirectionPattern*> > >::__normal_iterator(RenjuAIEval::DirectionPattern** const&) [13]
-----------------------------------------------
                0.00    0.00     175/7147455     RenjuAIEval::winningPlayer(char const*) [66]
                0.07    0.05 7147280/7147455     RenjuAIEval::measureAllDirections(char const*, int, int, int, bool, RenjuAIEval::DirectionMeasurement*) [11]
[17]     7.2    0.07    0.05 7147455         RenjuAIEval::measureDirection(char const*, int, int, int, int, int, bool, RenjuAIEval::DirectionMeasurement*) [17]
                0.05    0.00 22391417/73874891     RenjuAIUtils::getCell(char const*, int, int) [12]
-----------------------------------------------
                0.00    0.09   11928/11928       RenjuAINegamax::searchMovesOrdered(char*, int) [6]
[18]     5.6    0.00    0.09   11928         void std::sort<__gnu_cxx::__normal_iterator<RenjuAINegamax::Move*, std::vector<RenjuAINegamax::Move, std::allocator<RenjuAINegamax::Move> > > >(__gnu_cxx::__normal_iterator<RenjuAINegamax::Move*, std::vector<RenjuAINegamax::Move, std::allocator<RenjuAINegamax::Move> > >, __gnu_cxx::__normal_iterator<RenjuAINegamax::Move*, std::vector<RenjuAINegamax::Move, std::allocator<RenjuAINegamax::Move> > >) [18]
                0.00    0.09   11928/11928       void std::__sort<__gnu_cxx::__normal_iterator<RenjuAINegamax::Move*, std::vector<RenjuAINegamax::Move, std::allocator<RenjuAINegamax::Move> > >, __gnu_cxx::__ops::_Iter_less_iter>(__gnu_cxx::__normal_iterator<RenjuAINegamax::Move*, std::vector<RenjuAINegamax::Move, std::allocator<RenjuAINegamax::Move> > >, __gnu_cxx::__normal_iterator<RenjuAINegamax::Move*, std::vector<RenjuAINegamax::Move, std::allocator<RenjuAINegamax::Move> > >, __gnu_cxx::__ops::_Iter_less_iter) [19]
                0.00    0.00   11928/11928       __gnu_cxx::__ops::__iter_less_iter() [119]
-----------------------------------------------
                0.00    0.09   11928/11928       void std::sort<__gnu_cxx::__normal_iterator<RenjuAINegamax::Move*, std::vector<RenjuAINegamax::Move, std::allocator<RenjuAINegamax::Move> > > >(__gnu_cxx::__normal_iterator<RenjuAINegamax::Move*, std::vector<RenjuAINegamax::Move, std::allocator<RenjuAINegamax::Move> > >, __gnu_cxx::__normal_iterator<RenjuAINegamax::Move*, std::vector<RenjuAINegamax::Move, std::allocator<RenjuAINegamax::Move> > >) [18]
[19]     5.6    0.00    0.09   11928         void std::__sort<__gnu_cxx::__normal_iterator<RenjuAINegamax::Move*, std::vector<RenjuAINegamax::Move, std::allocator<RenjuAINegamax::Move> > >, __gnu_cxx::__ops::_Iter_less_iter>(__gnu_cxx::__normal_iterator<RenjuAINegamax::Move*, std::vector<RenjuAINegamax::Move, std::allocator<RenjuAINegamax::Move> > >, __gnu_cxx::__normal_iterator<RenjuAINegamax::Move*, std::vector<RenjuAINegamax::Move, std::allocator<RenjuAINegamax::Move> > >, __gnu_cxx::__ops::_Iter_less_iter) [19]
                0.00    0.06   11928/11928       void std::__introsort_loop<__gnu_cxx::__normal_iterator<RenjuAINegamax::Move*, std::vector<RenjuAINegamax::Move, std::allocator<RenjuAINegamax::Move> > >, long, __gnu_cxx::__ops::_Iter_less_iter>(__gnu_cxx::__normal_iterator<RenjuAINegamax::Move*, std::vector<RenjuAINegamax::Move, std::allocator<RenjuAINegamax::Move> > >, __gnu_cxx::__normal_iterator<RenjuAINegamax::Move*, std::vector<RenjuAINegamax::Move, std::allocator<RenjuAINegamax::Move> > >, long, __gnu_cxx::__ops::_Iter_less_iter) [21]
                0.00    0.03   11928/11928       void std::__final_insertion_sort<__gnu_cxx::__normal_iterator<RenjuAINegamax::Move*, std::vector<RenjuAINegamax::Move, std::allocator<RenjuAINegamax::Move> > >, __gnu_cxx::__ops::_Iter_less_iter>(__gnu_cxx::__normal_iterator<RenjuAINegamax::Move*, std::vector<RenjuAINegamax::Move, std::allocator<RenjuAINegamax::Move> > >, __gnu_cxx::__normal_iterator<RenjuAINegamax::Move*, std::vector<RenjuAINegamax::Move, std::allocator<RenjuAINegamax::Move> > >, __gnu_cxx::__ops::_Iter_less_iter) [28]
                0.00    0.00   11928/917266      bool __gnu_cxx::operator!=<RenjuAINegamax::Move*, std::vector<RenjuAINegamax::Move, std::allocator<RenjuAINegamax::Move> > >(__gnu_cxx::__normal_iterator<RenjuAINegamax::Move*, std::vector<RenjuAINegamax::Move, std::allocator<RenjuAINegamax::Move> > > const&, __gnu_cxx::__normal_iterator<RenjuAINegamax::Move*, std::vector<RenjuAINegamax::Move, std::allocator<RenjuAINegamax::Move> > > const&) [60]
                0.00    0.00   11928/251958      __gnu_cxx::__normal_iterator<RenjuAINegamax::Move*, std::vector<RenjuAINegamax::Move, std::allocator<RenjuAINegamax::Move> > >::difference_type __gnu_cxx::operator-<RenjuAINegamax::Move*, std::vector<RenjuAINegamax::Move, std::allocator<RenjuAINegamax::Move> > >(__gnu_cxx::__normal_iterator<RenjuAINegamax::Move*, std::vector<RenjuAINegamax::Move, std::allocator<RenjuAINegamax::Move> > > const&, __gnu_cxx::__normal_iterator<RenjuAINegamax::Move*, std::vector<RenjuAINegamax::Move, std::allocator<RenjuAINegamax::Move> > > const&) [62]
                0.00    0.00   11928/11928       std::__lg(long) [128]
-----------------------------------------------
                0.06    0.00 110782840/110782840     bool __gnu_cxx::operator!=<RenjuAIEval::DirectionPattern**, std::vector<RenjuAIEval::DirectionPattern*, std::allocator<RenjuAIEval::DirectionPattern*> > >(__gnu_cxx::__normal_iterator<RenjuAIEval::DirectionPattern**, std::vector<RenjuAIEval::DirectionPattern*, std::allocator<RenjuAIEval::DirectionPattern*> > > const&, __gnu_cxx::__normal_iterator<RenjuAIEval::DirectionPattern**, std::vector<RenjuAIEval::DirectionPattern*, std::allocator<RenjuAIEval::DirectionPattern*> > > const&) [15]
[20]     3.7    0.06    0.00 110782840         __gnu_cxx::__normal_iterator<RenjuAIEval::DirectionPattern**, std::vector<RenjuAIEval::DirectionPattern*, std::allocator<RenjuAIEval::DirectionPattern*> > >::base() const [20]
-----------------------------------------------
                               72058             void std::__introsort_loop<__gnu_cxx::__normal_iterator<RenjuAINegamax::Move*, std::vector<RenjuAINegamax::Move, std::allocator<RenjuAINegamax::Move> > >, long, __gnu_cxx::__ops::_Iter_less_iter>(__gnu_cxx::__normal_iterator<RenjuAINegamax::Move*, std::vector<RenjuAINegamax::Move, std::allocator<RenjuAINegamax::Move> > >, __gnu_cxx::__normal_iterator<RenjuAINegamax::Move*, std::vector<RenjuAINegamax::Move, std::allocator<RenjuAINegamax::Move> > >, long, __gnu_cxx::__ops::_Iter_less_iter) [21]
                0.00    0.06   11928/11928       void std::__sort<__gnu_cxx::__normal_iterator<RenjuAINegamax::Move*, std::vector<RenjuAINegamax::Move, std::allocator<RenjuAINegamax::Move> > >, __gnu_cxx::__ops::_Iter_less_iter>(__gnu_cxx::__normal_iterator<RenjuAINegamax::Move*, std::vector<RenjuAINegamax::Move, std::allocator<RenjuAINegamax::Move> > >, __gnu_cxx::__normal_iterator<RenjuAINegamax::Move*, std::vector<RenjuAINegamax::Move, std::allocator<RenjuAINegamax::Move> > >, __gnu_cxx::__ops::_Iter_less_iter) [19]
[21]     3.6    0.00    0.06   11928+72058   void std::__introsort_loop<__gnu_cxx::__normal_iterator<RenjuAINegamax::Move*, std::vector<RenjuAINegamax::Move, std::allocator<RenjuAINegamax::Move> > >, long, __gnu_cxx::__ops::_Iter_less_iter>(__gnu_cxx::__normal_iterator<RenjuAINegamax::Move*, std::vector<RenjuAINegamax::Move, std::allocator<RenjuAINegamax::Move> > >, __gnu_cxx::__normal_iterator<RenjuAINegamax::Move*, std::vector<RenjuAINegamax::Move, std::allocator<RenjuAINegamax::Move> > >, long, __gnu_cxx::__ops::_Iter_less_iter) [21]
                0.00    0.06   72058/72058       __gnu_cxx::__normal_iterator<RenjuAINegamax::Move*, std::vector<RenjuAINegamax::Move, std::allocator<RenjuAINegamax::Move> > > std::__unguarded_partition_pivot<__gnu_cxx::__normal_iterator<RenjuAINegamax::Move*, std::vector<RenjuAINegamax::Move, std::allocator<RenjuAINegamax::Move> > >, __gnu_cxx::__ops::_Iter_less_iter>(__gnu_cxx::__normal_iterator<RenjuAINegamax::Move*, std::vector<RenjuAINegamax::Move, std::allocator<RenjuAINegamax::Move> > >, __gnu_cxx::__normal_iterator<RenjuAINegamax::Move*, std::vector<RenjuAINegamax::Move, std::allocator<RenjuAINegamax::Move> > >, __gnu_cxx::__ops::_Iter_less_iter) [22]
                0.00    0.00  156044/251958      __gnu_cxx::__normal_iterator<RenjuAINegamax::Move*, std::vector<RenjuAINegamax::Move, std::allocator<RenjuAINegamax::Move> > >::difference_type __gnu_cxx::operator-<RenjuAINegamax::Move*, std::vector<RenjuAINegamax::Move, std::allocator<RenjuAINegamax::Move> > >(__gnu_cxx::__normal_iterator<RenjuAINegamax::Move*, std::vector<RenjuAINegamax::Move, std::allocator<RenjuAINegamax::Move> > > const&, __gnu_cxx::__normal_iterator<RenjuAINegamax::Move*, std::vector<RenjuAINegamax::Move, std::allocator<RenjuAINegamax::Move> > > const&) [62]
                               72058             void std::__introsort_loop<__gnu_cxx::__normal_iterator<RenjuAINegamax::Move*, std::vector<RenjuAINegamax::Move, std::allocator<RenjuAINegamax::Move> > >, long, __gnu_cxx::__ops::_Iter_less_iter>(__gnu_cxx::__normal_iterator<RenjuAINegamax::Move*, std::vector<RenjuAINegamax::Move, std::allocator<RenjuAINegamax::Move> > >, __gnu_cxx::__normal_iterator<RenjuAINegamax::Move*, std::vector<RenjuAINegamax::Move, std::allocator<RenjuAINegamax::Move> > >, long, __gnu_cxx::__ops::_Iter_less_iter) [21]
-----------------------------------------------
                0.00    0.06   72058/72058       void std::__introsort_loop<__gnu_cxx::__normal_iterator<RenjuAINegamax::Move*, std::vector<RenjuAINegamax::Move, std::allocator<RenjuAINegamax::Move> > >, long, __gnu_cxx::__ops::_Iter_less_iter>(__gnu_cxx::__normal_iterator<RenjuAINegamax::Move*, std::vector<RenjuAINegamax::Move, std::allocator<RenjuAINegamax::Move> > >, __gnu_cxx::__normal_iterator<RenjuAINegamax::Move*, std::vector<RenjuAINegamax::Move, std::allocator<RenjuAINegamax::Move> > >, long, __gnu_cxx::__ops::_Iter_less_iter) [21]
[22]     3.5    0.00    0.06   72058         __gnu_cxx::__normal_iterator<RenjuAINegamax::Move*, std::vector<RenjuAINegamax::Move, std::allocator<RenjuAINegamax::Move> > > std::__unguarded_partition_pivot<__gnu_cxx::__normal_iterator<RenjuAINegamax::Move*, std::vector<RenjuAINegamax::Move, std::allocator<RenjuAINegamax::Move> > >, __gnu_cxx::__ops::_Iter_less_iter>(__gnu_cxx::__normal_iterator<RenjuAINegamax::Move*, std::vector<RenjuAINegamax::Move, std::allocator<RenjuAINegamax::Move> > >, __gnu_cxx::__normal_iterator<RenjuAINegamax::Move*, std::vector<RenjuAINegamax::Move, std::allocator<RenjuAINegamax::Move> > >, __gnu_cxx::__ops::_Iter_less_iter) [22]
                0.02    0.03   72058/72058       __gnu_cxx::__normal_iterator<RenjuAINegamax::Move*, std::vector<RenjuAINegamax::Move, std::allocator<RenjuAINegamax::Move> > > std::__unguarded_partition<__gnu_cxx::__normal_iterator<RenjuAINegamax::Move*, std::vector<RenjuAINegamax::Move, std::allocator<RenjuAINegamax::Move> > >, __gnu_cxx::__ops::_Iter_less_iter>(__gnu_cxx::__normal_iterator<RenjuAINegamax::Move*, std::vector<RenjuAINegamax::Move, std::allocator<RenjuAINegamax::Move> > >, __gnu_cxx::__normal_iterator<RenjuAINegamax::Move*, std::vector<RenjuAINegamax::Move, std::allocator<RenjuAINegamax::Move> > >, __gnu_cxx::__normal_iterator<RenjuAINegamax::Move*, std::vector<RenjuAINegamax::Move, std::allocator<RenjuAINegamax::Move> > >, __gnu_cxx::__ops::_Iter_less_iter) [25]
                0.00    0.00   72058/72058       void std::__move_median_to_first<__gnu_cxx::__normal_iterator<RenjuAINegamax::Move*, std::vector<RenjuAINegamax::Move, std::allocator<RenjuAINegamax::Move> > >, __gnu_cxx::__ops::_Iter_less_iter>(__gnu_cxx::__normal_iterator<RenjuAINegamax::Move*, std::vector<RenjuAINegamax::Move, std::allocator<RenjuAINegamax::Move> > >, __gnu_cxx::__normal_iterator<RenjuAINegamax::Move*, std::vector<RenjuAINegamax::Move, std::allocator<RenjuAINegamax::Move> > >, __gnu_cxx::__normal_iterator<RenjuAINegamax::Move*, std::vector<RenjuAINegamax::Move, std::allocator<RenjuAINegamax::Move> > >, __gnu_cxx::__normal_iterator<RenjuAINegamax::Move*, std::vector<RenjuAINegamax::Move, std::allocator<RenjuAINegamax::Move> > >, __gnu_cxx::__ops::_Iter_less_iter) [61]
                0.00    0.00   72058/251958      __gnu_cxx::__normal_iterator<RenjuAINegamax::Move*, std::vector<RenjuAINegamax::Move, std::allocator<RenjuAINegamax::Move> > >::difference_type __gnu_cxx::operator-<RenjuAINegamax::Move*, std::vector<RenjuAINegamax::Move, std::allocator<RenjuAINegamax::Move> > >(__gnu_cxx::__normal_iterator<RenjuAINegamax::Move*, std::vector<RenjuAINegamax::Move, std::allocator<RenjuAINegamax::Move> > > const&, __gnu_cxx::__normal_iterator<RenjuAINegamax::Move*, std::vector<RenjuAINegamax::Move, std::allocator<RenjuAINegamax::Move> > > const&) [62]
                0.00    0.00  216174/280518      __gnu_cxx::__normal_iterator<RenjuAINegamax::Move*, std::vector<RenjuAINegamax::Move, std::allocator<RenjuAINegamax::Move> > >::operator+(long) const [90]
                0.00    0.00   72058/72058       __gnu_cxx::__normal_iterator<RenjuAINegamax::Move*, std::vector<RenjuAINegamax::Move, std::allocator<RenjuAINegamax::Move> > >::operator-(long) const [111]
-----------------------------------------------
                0.06    0.00 28589120/28589120     RenjuAIEval::matchPattern(RenjuAIEval::DirectionMeasurement*, std::vector<RenjuAIEval::DirectionPattern*, std::allocator<RenjuAIEval::DirectionPattern*> >*) [9]
[23]     3.4    0.06    0.00 28589120         int const& std::min<int>(int const&, int const&) [23]
-----------------------------------------------
                0.06    0.00 28589120/28589120     RenjuAIEval::matchPattern(RenjuAIEval::DirectionMeasurement*, std::vector<RenjuAIEval::DirectionPattern*, std::allocator<RenjuAIEval::DirectionPattern*> >*) [9]
[24]     3.4    0.06    0.00 28589120         __gnu_cxx::__normal_iterator<RenjuAIEval::DirectionPattern**, std::vector<RenjuAIEval::DirectionPattern*, std::allocator<RenjuAIEval::DirectionPattern*> > >::operator*() const [24]
-----------------------------------------------
                0.02    0.03   72058/72058       __gnu_cxx::__normal_iterator<RenjuAINegamax::Move*, std::vector<RenjuAINegamax::Move, std::allocator<RenjuAINegamax::Move> > > std::__unguarded_partition_pivot<__gnu_cxx::__normal_iterator<RenjuAINegamax::Move*, std::vector<RenjuAINegamax::Move, std::allocator<RenjuAINegamax::Move> > >, __gnu_cxx::__ops::_Iter_less_iter>(__gnu_cxx::__normal_iterator<RenjuAINegamax::Move*, std::vector<RenjuAINegamax::Move, std::allocator<RenjuAINegamax::Move> > >, __gnu_cxx::__normal_iterator<RenjuAINegamax::Move*, std::vector<RenjuAINegamax::Move, std::allocator<RenjuAINegamax::Move> > >, __gnu_cxx::__ops::_Iter_less_iter) [22]
[25]     3.4    0.02    0.03   72058         __gnu_cxx::__normal_iterator<RenjuAINegamax::Move*, std::vector<RenjuAINegamax::Move, std::allocator<RenjuAINegamax::Move> > > std::__unguarded_partition<__gnu_cxx::__normal_iterator<RenjuAINegamax::Move*, std::vector<RenjuAINegamax::Move, std::allocator<RenjuAINegamax::Move> > >, __gnu_cxx::__ops::_Iter_less_iter>(__gnu_cxx::__normal_iterator<RenjuAINegamax::Move*, std::vector<RenjuAINegamax::Move, std::allocator<RenjuAINegamax::Move> > >, __gnu_cxx::__normal_iterator<RenjuAINegamax::Move*, std::vector<RenjuAINegamax::Move, std::allocator<RenjuAINegamax::Move> > >, __gnu_cxx::__normal_iterator<RenjuAINegamax::Move*, std::vector<RenjuAINegamax::Move, std::allocator<RenjuAINegamax::Move> > >, __gnu_cxx::__ops::_Iter_less_iter) [25]
                0.01    0.01 2700230/3084106     bool __gnu_cxx::__ops::_Iter_less_iter::operator()<__gnu_cxx::__normal_iterator<RenjuAINegamax::Move*, std::vector<RenjuAINegamax::Move, std::allocator<RenjuAINegamax::Move> > >, __gnu_cxx::__normal_iterator<RenjuAINegamax::Move*, std::vector<RenjuAINegamax::Move, std::allocator<RenjuAINegamax::Move> > > >(__gnu_cxx::__normal_iterator<RenjuAINegamax::Move*, std::vector<RenjuAINegamax::Move, std::allocator<RenjuAINegamax::Move> > >, __gnu_cxx::__normal_iterator<RenjuAINegamax::Move*, std::vector<RenjuAINegamax::Move, std::allocator<RenjuAINegamax::Move> > >) const [32]
                0.01    0.00 1375518/2257000     __gnu_cxx::__normal_iterator<RenjuAINegamax::Move*, std::vector<RenjuAINegamax::Move, std::allocator<RenjuAINegamax::Move> > >::operator++() [50]
                0.00    0.00  846136/918194      void std::iter_swap<__gnu_cxx::__normal_iterator<RenjuAINegamax::Move*, std::vector<RenjuAINegamax::Move, std::allocator<RenjuAINegamax::Move> > >, __gnu_cxx::__normal_iterator<RenjuAINegamax::Move*, std::vector<RenjuAINegamax::Move, std::allocator<RenjuAINegamax::Move> > > >(__gnu_cxx::__normal_iterator<RenjuAINegamax::Move*, std::vector<RenjuAINegamax::Move, std::allocator<RenjuAINegamax::Move> > >, __gnu_cxx::__normal_iterator<RenjuAINegamax::Move*, std::vector<RenjuAINegamax::Move, std::allocator<RenjuAINegamax::Move> > >) [55]
                0.00    0.00  918194/918194      bool __gnu_cxx::operator< <RenjuAINegamax::Move*, std::vector<RenjuAINegamax::Move, std::allocator<RenjuAINegamax::Move> > >(__gnu_cxx::__normal_iterator<RenjuAINegamax::Move*, std::vector<RenjuAINegamax::Move, std::allocator<RenjuAINegamax::Move> > > const&, __gnu_cxx::__normal_iterator<RenjuAINegamax::Move*, std::vector<RenjuAINegamax::Move, std::allocator<RenjuAINegamax::Move> > > const&) [59]
                0.00    0.00 1252654/3076044     __gnu_cxx::__normal_iterator<RenjuAINegamax::Move*, std::vector<RenjuAINegamax::Move, std::allocator<RenjuAINegamax::Move> > >::operator--() [78]
-----------------------------------------------
                0.05    0.00 28589120/28589120     RenjuAIEval::matchPattern(RenjuAIEval::DirectionMeasurement*, std::vector<RenjuAIEval::DirectionPattern*, std::allocator<RenjuAIEval::DirectionPattern*> >*) [9]
[26]     3.1    0.05    0.00 28589120         __gnu_cxx::__normal_iterator<RenjuAIEval::DirectionPattern**, std::vector<RenjuAIEval::DirectionPattern*, std::allocator<RenjuAIEval::DirectionPattern*> > >::operator++() [26]
-----------------------------------------------
                0.00    0.00      64/26802364     RenjuAIEval::generatePresetPatterns() [56]
                0.04    0.00 26802300/26802364     RenjuAIEval::evalADM(RenjuAIEval::DirectionMeasurement*) [8]
[27]     2.5    0.04    0.00 26802364         std::vector<int, std::allocator<int> >::operator[](unsigned long) [27]
-----------------------------------------------
                0.00    0.03   11928/11928       void std::__sort<__gnu_cxx::__normal_iterator<RenjuAINegamax::Move*, std::vector<RenjuAINegamax::Move, std::allocator<RenjuAINegamax::Move> > >, __gnu_cxx::__ops::_Iter_less_iter>(__gnu_cxx::__normal_iterator<RenjuAINegamax::Move*, std::vector<RenjuAINegamax::Move, std::allocator<RenjuAINegamax::Move> > >, __gnu_cxx::__normal_iterator<RenjuAINegamax::Move*, std::vector<RenjuAINegamax::Move, std::allocator<RenjuAINegamax::Move> > >, __gnu_cxx::__ops::_Iter_less_iter) [19]
[28]     2.0    0.00    0.03   11928         void std::__final_insertion_sort<__gnu_cxx::__normal_iterator<RenjuAINegamax::Move*, std::vector<RenjuAINegamax::Move, std::allocator<RenjuAINegamax::Move> > >, __gnu_cxx::__ops::_Iter_less_iter>(__gnu_cxx::__normal_iterator<RenjuAINegamax::Move*, std::vector<RenjuAINegamax::Move, std::allocator<RenjuAINegamax::Move> > >, __gnu_cxx::__normal_iterator<RenjuAINegamax::Move*, std::vector<RenjuAINegamax::Move, std::allocator<RenjuAINegamax::Move> > >, __gnu_cxx::__ops::_Iter_less_iter) [28]
                0.00    0.02   11928/11928       void std::__unguarded_insertion_sort<__gnu_cxx::__normal_iterator<RenjuAINegamax::Move*, std::vector<RenjuAINegamax::Move, std::allocator<RenjuAINegamax::Move> > >, __gnu_cxx::__ops::_Iter_less_iter>(__gnu_cxx::__normal_iterator<RenjuAINegamax::Move*, std::vector<RenjuAINegamax::Move, std::allocator<RenjuAINegamax::Move> > >, __gnu_cxx::__normal_iterator<RenjuAINegamax::Move*, std::vector<RenjuAINegamax::Move, std::allocator<RenjuAINegamax::Move> > >, __gnu_cxx::__ops::_Iter_less_iter) [41]
                0.00    0.02   11928/11928       void std::__insertion_sort<__gnu_cxx::__normal_iterator<RenjuAINegamax::Move*, std::vector<RenjuAINegamax::Move, std::allocator<RenjuAINegamax::Move> > >, __gnu_cxx::__ops::_Iter_less_iter>(__gnu_cxx::__normal_iterator<RenjuAINegamax::Move*, std::vector<RenjuAINegamax::Move, std::allocator<RenjuAINegamax::Move> > >, __gnu_cxx::__normal_iterator<RenjuAINegamax::Move*, std::vector<RenjuAINegamax::Move, std::allocator<RenjuAINegamax::Move> > >, __gnu_cxx::__ops::_Iter_less_iter) [42]
                0.00    0.00   11928/251958      __gnu_cxx::__normal_iterator<RenjuAINegamax::Move*, std::vector<RenjuAINegamax::Move, std::allocator<RenjuAINegamax::Move> > >::difference_type __gnu_cxx::operator-<RenjuAINegamax::Move*, std::vector<RenjuAINegamax::Move, std::allocator<RenjuAINegamax::Move> > >(__gnu_cxx::__normal_iterator<RenjuAINegamax::Move*, std::vector<RenjuAINegamax::Move, std::allocator<RenjuAINegamax::Move> > > const&, __gnu_cxx::__normal_iterator<RenjuAINegamax::Move*, std::vector<RenjuAINegamax::Move, std::allocator<RenjuAINegamax::Move> > > const&) [62]
                0.00    0.00   23856/280518      __gnu_cxx::__normal_iterator<RenjuAINegamax::Move*, std::vector<RenjuAINegamax::Move, std::allocator<RenjuAINegamax::Move> > >::operator+(long) const [90]
-----------------------------------------------
                0.00    0.03  893410/893410      RenjuAINegamax::searchMovesOrdered(char*, int) [6]
[29]     1.8    0.00    0.03  893410         std::vector<RenjuAINegamax::Move, std::allocator<RenjuAINegamax::Move> >::push_back(RenjuAINegamax::Move const&) [29]
                0.00    0.03   94980/94980       void std::vector<RenjuAINegamax::Move, std::allocator<RenjuAINegamax::Move> >::_M_emplace_back_aux<RenjuAINegamax::Move const&>(RenjuAINegamax::Move const&) [30]
                0.00    0.00  798430/893410      _ZNSt16allocator_traitsISaIN14RenjuAINegamax4MoveEEE9constructIS1_IRKS1_EEEvRS2_PT_DpOT0_ [83]
-----------------------------------------------
                0.00    0.03   94980/94980       std::vector<RenjuAINegamax::Move, std::allocator<RenjuAINegamax::Move> >::push_back(RenjuAINegamax::Move const&) [29]
[30]     1.8    0.00    0.03   94980         void std::vector<RenjuAINegamax::Move, std::allocator<RenjuAINegamax::Move> >::_M_emplace_back_aux<RenjuAINegamax::Move const&>(RenjuAINegamax::Move const&) [30]
                0.00    0.02   94980/94980       RenjuAINegamax::Move* std::__uninitialized_move_if_noexcept_a<RenjuAINegamax::Move*, RenjuAINegamax::Move*, std::allocator<RenjuAINegamax::Move> >(RenjuAINegamax::Move*, RenjuAINegamax::Move*, RenjuAINegamax::Move*, std::allocator<RenjuAINegamax::Move>&) [39]
                0.01    0.00   94980/106908      std::_Vector_base<RenjuAINegamax::Move, std::allocator<RenjuAINegamax::Move> >::_M_deallocate(RenjuAINegamax::Move*, unsigned long) [51]
                0.00    0.00  189960/201888      std::_Vector_base<RenjuAINegamax::Move, std::allocator<RenjuAINegamax::Move> >::_M_get_Tp_allocator() [91]
                0.00    0.00   94980/94980       std::vector<RenjuAINegamax::Move, std::allocator<RenjuAINegamax::Move> >::_M_check_len(unsigned long, char const*) const [107]
                0.00    0.00   94980/94980       std::_Vector_base<RenjuAINegamax::Move, std::allocator<RenjuAINegamax::Move> >::_M_allocate(unsigned long) [108]
                0.00    0.00   94980/1881800     RenjuAINegamax::Move const& std::forward<RenjuAINegamax::Move const&>(std::remove_reference<RenjuAINegamax::Move const&>::type&) [79]
                0.00    0.00   94980/486828      std::vector<RenjuAINegamax::Move, std::allocator<RenjuAINegamax::Move> >::size() const [85]
